"","SYMBOL","GW26_GABAergic_neurons","GW23_GABAergic_neurons","GW26_Astrocytes","GW26_Neurons","GW16_Neurons","GW16_GABAergic_neurons","GW10_Neurons"
"11608",NA,1.79710757076571,1.6990667437081,2.82489582153365,1.26647475034713,2.06404857305658,1.90915235485317,1.55338175148723
"11609","NAAA",0.373467120297551,0.321389850956396,0.595383167161841,0.356445242852292,0.456675725956495,0.186977895359038,0.238698313637726
"11610","NAALAD2",0.479753698288708,0.326332237454085,0.65579228788495,0.306579343618217,0.254285558592928,0.167640509460692,0.107084894104743
"11611","NAALADL1",0.104641205420454,0.360245317004363,0,0,0.0146987922376036,0.0978154406248321,0.106501201538363
"11612","NAALADL2",0.0582059805982148,0.0612597596391743,0.264793411055525,0.100328927556258,0.135688249252107,0.100419392609137,0.199397397733001
"11613",NA,0.0502785931656387,0,0,0,0.0185721670445395,0,0
"11614",NA,0,0,0.086568996408729,0,0.0249060113643914,0,0.31938697677994
"11615","NAALADL2-AS3",0,0,0,0,0,0,0
"11616","NAB1",1.1711923877438,0.791042969474362,1.73112360039917,1.12241496076116,2.67377990456149,1.70607613814247,3.47130893319441
"11617","NAB2",0.460497179568299,0.530088072837161,1.04004193553978,0.424353060553894,0.586885912735129,0.117659608254221,1.06969586458376
"11618","NABP1",0.168393821319001,0.230152038542581,0.0975368794304328,0.128574321567256,0.229690941356668,0.0889696576308995,0.387762868706038
"11619","NABP2",2.04269548166836,1.87657169219733,3.2731264611901,1.90437308933703,3.32360856700721,2.20119012573839,3.24657935844999
"11620","NACA",9.27436734086033,8.80272291676449,9.42266119150303,9.6508825000284,10.020755607371,9.30162732262839,9.82409401031264
"11621","NACA2",0.00607202039310855,0.0215736692136411,0.034544805914928,0,0.00187427472919349,0,0
"11622","NACAD",2.3889119524637,1.12942886535539,1.69936344108153,1.34460382249988,1.55313911144917,1.12737706146367,2.03187461226712
"11623","NACA4P",0.0473601809175997,0.0518420725574689,0.0458027676884353,0.0185242927568757,0.113965877050769,0.0511534823184251,0.0418018710711358
"11624","NACC1",0.706015092585608,0.432944278307226,1.09107773476472,0.494670585632971,0.739886283021465,0.677357538766106,0.669729768135617
"11625","NACC2",0.333016043755039,0.0935210926626938,1.80906519080505,0.0496505450431055,0.425986265617934,0.20016167429945,0.230881463931635
"11626","NADK",1.39846644403122,0.593113421999061,1.5754564729072,1.29014809667732,1.62150018963894,1.13528008330336,1.30466764883349
"11627","NADK2",1.93110227497793,1.10847569910253,3.87881599304237,1.60654881288006,1.46108047634776,1.4647552994708,0.718902332606675
"11628","NADSYN1",0.809288004933493,0.453352160749889,0.620823055939548,0.70445715753911,0.540361673340721,0.455311088052329,0.872545915078273
"11629","NAE1",3.21986153383002,2.61374121913858,3.59677836769877,3.46672389510959,5.21158379371363,3.78766437167909,4.50403677223477
"11630","NAF1",0.266972511434491,0.216336540365088,0.55334435469172,0.0973865094740335,0.323831012565585,0.174329126736259,0.236344049375546
"11631","NAGA",0.590975928258012,0.406550816221371,1.67589944963263,0.711786409698876,0.633605478042781,0.438414638589026,0.411616653174433
"11632","NAGK",4.24430403698454,3.07286229351869,3.63081854156091,3.67991846072804,4.17778677682778,4.08434766254289,4.11603856184137
"11633","NAGLU",0.689527257443137,0.713044165321538,1.11876770445457,0.394348792949876,0.572852247981081,0.55369035980886,0.455574020729506
"11634","NAGPA",0.611610205179855,0.547147679681636,0.337942214306627,0.461721202505375,0.527139828686021,0.14469564578367,0.28476044983405
"11635","NAGS",0.0321360901673774,0.144171462923306,0.101327542534587,0.0188425639824995,0.0209602130205812,0.0250681646186172,0.159496128865676
"11636","NAIF1",0.460794419618492,0.266474566306107,0.358787181389843,0.350008135713178,0.321835014987852,0.441996774731174,0.395891520725351
"11637","NAIP",1.77971709976404,0.633555822809567,1.28268286824414,1.32757462860297,2.7561112093271,2.42946083418715,1.88533930497686
"11638","NALCN",0.661268464892737,0.394860000210242,0.608532367751868,0.127016335218289,0.121690176297216,0.149553030521334,0.109973606891947
"11639","NALCN-AS1",0,0.0505901029429415,0.0401757062337453,0.0732704285323029,0.0079929244224317,0,0
"11640","NAMA",0.0286371110517115,0.0654993138584768,0,0.0249722954249179,0.0794149900782596,0,0.0210727973678652
"11641","NAMPT",1.41576883043682,0.863939949284942,1.31566515508836,1.09743655190726,1.41593935571364,1.02527510166146,1.06144191915349
"11642","NANOG",0.375171046509227,0.176615169972412,0.287546026751364,0.312726198322354,0.348207995217015,0.0719811795444856,0.0895884696540921
"11643","NANOGNB",0.01740634397797,0.0307185271862585,0,0,0.00573877666004748,0,0
"11644","NANOS1",0.597792032859884,0.561891063166613,0.180119754720404,0.282461147619747,0.879782720806648,1.279905016224,0.931541283871748
"11645","NANOS2",0,0,0,0,0.00993984321244248,0,0
"11646","NANOS3",1.78331329445292,0.977382558472725,1.69772377842851,1.11103072750815,1.31935912459482,1.41815856245033,0.588776235089986
"11647","NANP",0.220736319456625,0.214852598773562,0.415231729991417,0.150784256779421,0.317321969552125,0.408831084775622,0.247985339077891
"11648","NANS",1.19178848750597,1.2259874295777,1.95393798054909,1.64685284198547,1.90023790003262,0.964988354388589,2.47144156887808
"11649","NAP1L1",6.15077930983386,4.68752070869216,6.49398791533638,5.94201954172778,7.6985431937761,6.1669358365996,8.17900299076302
"11650","NAP1L2",1.25313931987735,0.492816089371104,0.812243339076238,0.358603620735964,0.332448467300209,0.298872161250468,0.364253925676034
"11651","NAP1L3",3.67313387996599,4.47183216532278,3.89315895675913,2.62685434191572,3.22102344629472,3.16518754285522,3.10029658902398
"11652","NAP1L4",5.52122353103765,5.99333888990373,6.18811505528369,5.2102899562505,5.71255264052203,5.28987351342297,5.84485924746105
"11653","NAP1L5",1.18985743216659,2.02375849466609,1.20361461634446,0.985531001457436,1.66211683005361,1.4417103896816,2.3387013862458
"11654","NAP1L6P",0.180917688917517,0.109516669685681,0.0387452729845974,0,0.104365471862481,0.0419930943032559,0.404493862070706
"11655","NAPA",3.683887378844,2.9985998376107,4.49044571961307,3.69448586399222,5.0872488789061,4.41835580696905,5.52665390853798
"11656",NA,0.0495325250346819,0.0344359881066455,0.194893938411893,0,0.104794933402108,0.0880899612779088,0.0599691038850221
"11657","NAPB",2.45455563105135,1.89571632075634,1.64273680717952,1.44523816204493,2.16941367350517,2.0158375867008,1.96967408723297
"11658","NAPEPLD",1.15172867239334,0.591371877109404,1.89669440308147,0.811700203386305,1.21269082631838,1.03784038648036,0.95706483271347
"11659","NAPG",1.53402760697368,1.84773409944471,2.2044677914684,1.72779009662556,1.71134658105671,1.46887207989676,2.27956120231875
"11660","NAPSA",0.00570343718713395,0,0,0,0.00787425862621885,0,0.0597362646811094
"11661","NAPSB",0.0113498186358506,0.0891714389123229,0,0,0.0161247026466467,0,0
"11662","NARF",3.50058167229462,2.79542942573663,3.045418752992,3.38717780637089,4.925462349526,3.82379785666638,5.55409031283311
"11663","CIAO3",1.76226548558734,1.15876722100677,2.46950825183796,1.06874094621024,1.75786315143911,1.75405666637611,1.05212085383153
"11664","NARS1",3.15951609214943,3.55497998503874,4.59210293027857,2.86513181099449,4.69699548418871,3.92575880403697,3.34815108013319
"11665","NARS2",1.01659595513094,0.932058882694071,1.29286694099391,1.20678657936661,1.78915544346324,1.27562332932126,2.0510609634675
"11666","NASP",5.09982986256987,5.37634692576381,5.20900159595076,5.68408094230814,6.88330073957265,5.27532114975221,7.09989379889838
"11667","NAT1",0.0117447081081513,0.0382434873321672,0.191860026076102,0,0.0386063355412089,0,0
"11668","NAT10",1.33432685118384,1.12951673642966,1.73749814490345,1.05730618032848,1.71955756599337,1.99364579420096,1.22953967091315
"11669","NAT14",1.39044745961132,0.73696968413733,1.91327742495608,1.09082905970797,1.24992658986483,1.10285152026267,0.82560432494481
"11670","NAT16",0.810607098593473,0.353097923441931,0.347838414328662,0.334126851761485,0.37314440919226,0.0613559727896815,0.313878515900393
"11671","NAT2",0,0,0,0,0,0,0
"11672","NAA80",0.547044859271525,0.160709767685866,0.39959279912296,0.432427282662984,0.802045774514037,0.795351278840078,0.463222606294206
"11673","NAT8",0,0.031556844706289,0,0,0,0,0
"11674","NAT8L",1.84838362396485,1.01118438360342,3.80598469854836,1.24771709586893,1.39222497125679,0.908337958984066,0.916443893229536
"11675","NAT9",1.55915228610471,1.22036981218074,1.71637628836417,1.53848628782609,2.17619963049514,1.74969192182602,1.83871808851085
"11676","NAV1",4.86528392579813,3.6704290354339,6.61993880291798,3.96644362783859,5.08954352988146,4.379491900383,6.23208821209836
"11677","NAV2",3.25137323735017,2.09220611703764,3.03495939907644,1.55663799038123,2.01746933174609,1.71232699185301,0.52859823450685
"11678","NAV2-AS2",0.0259173631902462,0.0175366212742588,0,0,0.00552436667661145,0,0
"11679","NAV2-AS4",0,0,0,0,0,0,0
"11680","NAV2-AS5",0,0,0,0,0,0,0
"11681","NAV3",3.20772194918703,2.57851628940656,3.11205616659718,1.82134047420317,1.87802943223436,1.60079921848804,0.974564457299194
"11682","NBAS",1.64204074713042,1.71899347267218,2.30640581919024,1.59858000888585,1.79310960100907,0.904941845038764,1.28342325393373
"11683","NBEA",5.93611211193829,4.07878527819736,4.91732260804928,3.98659076767156,5.23724418795679,4.52524349048692,4.0125505270635
"11684","NBEAL1",0.741746636347317,0.459415043467636,0.984019436417063,1.14213864304821,0.819200625479515,0.377912691867918,0.452887700115432
"11685","NBEAL2",0.622649675464035,0.20821824668,0.336663419071781,0.188001736177738,0.200989587780718,0.243458647769425,0.117768542448155
"11686",NA,0,0.0092460301303191,0,0,0.00531248187400607,0,0
"11687","NBL1",0.0153220590280268,0,0,0,0.00116012516605415,0,0
"11688","NBN",1.13892958176586,1.20436247407477,2.47703511831655,0.939151050407823,1.34062301455084,0.978310472223445,1.337606457632
"11689","NBPF1",3.1076928691709,3.87828760740768,4.18785998835032,2.69632326402642,3.67803935106772,3.09473938710326,3.54850064061962
"11690",NA,0.181981188597142,0.422115509902814,1.40776439551388,0.0842113458694281,0.478248024702001,0.169927789649857,0.349934055199935
"11691",NA,0.0230681950539082,0,0,0,0.00366309861733508,0,0
"11692",NA,0.0935312372973307,0.0423851242533915,0.0188735527680955,0.0757094524578555,0.192209770224522,0.259876936509839,0.122148609595156
"11693",NA,0,0,0,0,0,0,0.0271080724397953
"11694",NA,0,0,0,0,0,0,0
"11695",NA,1.67309285868175,1.33606424520142,3.65996985480958,0.809964826374376,1.23060184035221,0.702497653054604,1.13096211738733
"11696",NA,0,0,0,0,0,0,0
"11697",NA,0.452248702304977,0.455045952229342,1.40763507114159,0.230248385832974,0.504524138764629,0.338180238290778,0.344201703857694
"11698",NA,0.0152444083389985,0.0299550586784163,0,0,0,0,0
"11699","NBPF3",0.666733692081933,0.350645737868822,0.993748203080637,0.681378852921631,0.85567049651645,0.469856587687619,0.767564291452078
"11700","NBPF4",0,0,0,0,0,0,0
"11701","NBPF6",0,0,0,0,0,0,0
"11702",NA,0,0.0539427789358375,0,0,0,0,0
"11703","NBPF20",0.219541524565405,0.377947791576996,1.52832241546428,0.0209532861988368,0.257804350365288,0.241435338952164,0.546849009656376
"11704",NA,0,0.0105512877830711,0,0,0,0.0559917410788812,0
"11705","NBR1",1.50782831486297,2.11379627753551,2.88045743667643,1.82915804816644,2.19274161138421,2.048289759124,2.06634942810398
"11706","NBR2",0.354923369442585,0.303501215693133,1.28505456964865,0.287736763103344,0.48619805419011,0.404072461643706,0.900228732877927
"11707","NCALD",2.85728661515076,1.98935202665537,3.70200286940268,2.17572826678083,2.95067541075737,2.00398162569045,1.14119000874422
"11708","NCAM1",8.0906707384139,7.10880047637761,7.5604700627069,6.01648266774938,7.57531957540808,6.96021404057689,6.8191916349902
"11709",NA,0.341150887824204,0.419459012697338,0.272777690347589,0.249258026127477,0.558969889012313,0.327098162389168,0.484796538439597
"11710","NCAM2",0.936827619294266,0.6672121027715,2.95485607300327,0.510469944523342,0.836309718083973,1.14070266465906,2.08054982520215
"11711","NCAN",5.98568305772686,4.32416948860339,10.2004974615902,4.86410046025363,5.91430563690232,4.90968983859226,6.29466976163937
"11712","NCAPD2",0.348084321880553,0.279071127994115,0.386849015131217,0.503364536505457,0.895218831160119,0.829846671113834,1.48676848620716
"11713","NCAPD3",0.408524784760861,0.354312314960518,0.519442412508617,0.477611707884634,1.00772239578301,0.819138946710554,0.926148776593296
"11714","NCAPG",0.0859597998216605,0.0248005223020873,0.0726623957379378,0,0.380938431015856,0.245629719335151,0.692398102059375
"11715","NCAPG2",0.521751851993952,0.38668021339392,0.512431113796942,0.526236273188197,0.67327093199924,0.66979072804586,1.01841618509978
"11716","NCAPH",0.173770889978003,0.0622896179212646,0.0328633226649428,0,0.517268062545021,0.326731236242609,0.345852028429475
"11717","NCAPH2",2.49694519037741,1.97045947288661,2.71032421994435,2.06844758716417,2.94961878112762,2.86691858300222,2.26580992742427
"11718","NCBP1",2.01589601495861,1.56853132133162,2.22450244660312,1.79672931953371,2.49107179924406,1.62024765643168,2.29654773211601
"11719","NCBP2",4.29728136191941,4.38228250421615,4.22018638413567,4.75452078852648,5.68279786230205,4.50341821220208,5.6713630145997
"11720","NCBP2AS2",2.48103579112552,2.15112874511508,2.86954693138046,2.39208923866369,3.66928420272994,2.45480480686157,4.97326221795424
"11721","NCCRP1",0.0433561865063398,0.0936586030642354,0.0279569091009781,0.080000891038931,0.0537996474416421,0.0398660850290574,0.0226272759119864
"11722","NCDN",3.3560616262144,2.07536040332724,1.99885956557607,2.86448220803993,3.11536702416273,2.7411958388342,3.42042417334644
"11723","NCEH1",0.25617618187936,0.180096229279834,0.614512822177066,0.0629045558181146,0.0813788281482466,0,0
"11724","NCF1",0.0104944805168758,0,0.0904081823588885,0,0,0,0.063151343357247
"11725","NCF1B",0.0560351663927548,0.0520351973771863,0.0572620296077803,0,0.0218541396658458,0,0
"11726","NCF1C",0.0096339023869027,0,0,0,0.00965073233146634,0,0
"11727","NCF2",0.1057440657403,0.0159060620588353,0.139092406626602,0.060920958521509,0.054596429660445,0,0
"11728","NCF4",0.175642837932956,0.225698361652034,0.175126368958962,0.0782565712797173,0.066472200042714,0.0345291423440026,0.0299183716658857
"11729","NCK1",0.981393771332798,1.17260104484116,1.74966484691534,1.12217678589914,1.48001175337252,0.778824936743485,0.897153660691068
"11730","NCK2",2.19799111953978,1.18785106008277,2.35923687897444,1.81245891284037,2.66335585312329,1.78600024973145,2.0710138618888
"11731","NCKAP1",3.23473661633956,2.43306800324562,4.18606415595553,2.73880413951676,3.79921458635048,2.53790977821664,3.82939021007795
"11732","NCKAP1L",0.0898076860446388,0.0340972588691183,0.120130999163913,0.0374979735951532,0.0739637605806217,0.073430915692126,0.079459076809177
"11733","NCKAP5",1.17180660539464,0.70965664812799,2.60436599929696,0.917482233637877,2.33342197323778,1.66999676626349,1.94219201248546
"11734","NCKAP5L",1.22692705155373,0.759232918500061,1.07031819114169,0.827228933036211,0.76123910846658,0.614623979643023,0.65589865349016
"11735","NCKIPSD",0.963952605353604,0.388684561948344,0.879316972467706,0.897883819589195,1.0235851750689,0.735496413854109,0.828638095417629
"11736","NCL",5.52202936750931,7.06780217477228,6.76205775582599,5.10823855032018,6.19393161145609,5.80811253288003,7.75366696560245
"11737","NCLN",1.51255181474458,1.0125706448128,1.98058407770061,1.01683861754785,1.51500577379044,0.899862907544971,1.13725807608827
"11738","NCMAP",0.15620539901604,0.0940601591516426,0.0627992711848471,0.0754375825856432,0.103867875982607,0.193565475380309,0.0151181974158692
"11739","NCOA1",4.42575532952521,3.11133084061388,4.92693476172039,3.69615234309882,3.15711912337198,2.34946545435698,2.57354963538521
"11740","NCOA2",0.532605110188905,0.774292850502859,0.701416371696864,0.186899266003153,0.274483742701711,0.438385545053083,0.67198810832919
"11741","NCOA3",1.31869556051873,1.30748778041608,1.50538594985985,1.11270100404314,1.69115449453874,1.09832640839911,1.56861086454532
"11742",NA,3.40807900670058,2.97677794865576,4.86926466370871,3.36089375924421,4.26844982367332,4.0717955303331,4.17693997233405
"11743","NCOA5",1.84174669991535,1.19158691758183,2.04753580618193,2.00447625519877,2.22502232140624,1.33660334989892,2.3324089150816
"11744","NCOA6",2.62067003815732,2.26437071826946,3.42752798888644,2.17129081349316,3.08141700377005,2.59293448314295,2.54059171072024
"11745","NCOA7",1.68361743663247,1.53347686688686,1.65815661110393,1.42815816857732,1.18077536810132,1.08136870601375,0.804406635979949
"11746","NCOA7-AS1",0,0,0,0,0,0,0
"11747","NCOR1",4.81552861158864,6.58629988046823,5.87204069328989,4.50692455635673,4.99704101370341,4.69390165194435,5.95486888235544
"11748","NCOR1P1",0.0815823307548765,0.0678608999589176,0.106836611419153,0.143396960772768,0.0471983478794371,0,0.281453755234192
"11749","NCOR2",1.46801305681573,0.761633601368286,1.6127207274687,1.12734481817745,1.87960928526038,1.62107348872268,1.11658394189496
"11750","NCR1",0,0.0540954762206757,0,0,0,0,0
"11751","NCR2",0,0,0,0,0,0,0
"11752","NCR3",0.018303978389959,0.0155706358374906,0.0302681046921987,0,0,0,0
"11753","NCR3LG1",0.420310018778748,0.288915160371347,0.449303052659223,0.21586542941264,0.275149905679839,0.0724889814510175,0.124740589744013
"11754","NCS1",4.405481304143,3.08211641719735,4.24354500237271,3.24925869257884,3.46631545391642,2.77539866913747,2.79931854073635
"11755","NCSTN",1.59010144803548,1.18887312507212,2.55499908913128,1.18288012006237,2.06047105002887,1.89562261751839,1.49648242018636
"11756","NDC1",0.934110997070986,0.713985002972515,0.950465790924092,0.64651563236644,0.919936429305938,0.778823491052094,0.990115602775694
"11757","NDC80",0.430134358890314,0.137804446276733,0.46001893712604,0.0873949073652427,1.37753182260055,0.927844425517414,0.549713404958107
"11758","NDE1",0.0688170453515154,0.158936599985458,0.781537194219305,0.143624693438207,0.187293281640969,0.0187447729525499,0.293342930559826
"11759","NDEL1",2.19392086922725,1.93163630031627,1.97225145944505,2.2587377032213,2.31246991877033,1.47437048311971,1.6749914098863
"11760","NDFIP1",6.06360191445242,5.63488733741022,7.76372130723239,6.17368503817825,6.48564190229756,5.65565805103346,7.02020207008821
"11761","NDFIP2",1.57463137898637,1.28166282896183,2.25612403073716,1.71525197989168,1.93993105022262,1.88027900075738,1.81739898115522
"11762","NDFIP2-AS1",0,0.0105512877830711,0,0,0,0,0
"11763","NDN",3.50229929407628,2.2377980145915,3.96290645184975,2.8150474094243,3.70945569762703,4.04380799310341,3.2916225604305
"11764","NDNF",0.0137542195721378,0.00753069034834569,0,0.0482593360453909,0.0317608851967224,0.215542952460577,0
"11765","NSMCE3",0.696185731563829,0.458299821379985,1.2680402614868,0.29746961103112,0.942247795346828,0.754039327125028,0.383712850857264
"11766","NDOR1",1.27993734363554,0.490167073577782,1.81055789642,0.727194275759212,1.32211756087179,0.995581032657462,0.773424094574892
"11767","NDP",1.07224437025676,0.541425817539811,3.87909153755252,2.19949071770036,2.09081942927261,1.13653443631382,0.457664317193306
"11768","NDRG1",3.64086120510155,2.89263717695926,2.87044905058755,3.00578965532458,3.25486456465348,2.42799606241897,1.00596884534693
"11769","NDRG2",3.30907806154277,3.63312457192117,6.52847224451535,2.96143514791184,2.95366680055503,2.51807718190554,2.50191717745278
"11770","NDRG3",2.73034365767137,2.18984572027979,2.55508605868936,2.45056300296463,2.54631063722872,2.11236978058588,2.64854443266213
"11771","NDRG4",4.75829633156268,3.34782116012225,6.04176124037633,3.93429826835543,4.01596895618771,2.80502620805528,3.23479852327054
"11772","NDST1",0.738616762212245,0.698421059388515,0.982882997279567,0.522521342896121,0.677917547848174,0.653777025853959,0.936693871435915
"11773","NDST2",0.829770257466812,0.392988973190145,1.16943860797892,0.330901823585379,0.608249254628886,0.410953386836704,0.145575321954453
"11774","NDST3",1.63388624942965,0.579172299552151,0.813642530112835,1.27229733057131,0.661301095234009,0.459992203305718,1.60872693557617
"11775","NDST4",0.0183073015577971,0.0105512877830711,0,0,0.13973673627868,0.0457846187087534,1.7662301883408
"11776","NDUFA1",6.63732236154089,6.48865400485971,7.28144444052229,7.38717530339512,7.90143626901703,6.97749336747519,8.10086906919183
"11777","NDUFA10",4.13695298584376,3.70523042953412,4.91492323380094,3.29023313870329,4.7508404917881,3.27783406923617,4.80364437498641
"11778","NDUFA11",7.15813331637993,7.0988578807139,8.67445526713395,7.66348763611918,9.00388033345803,7.61983162009327,8.8742852052242
"11779","NDUFA12",5.31956468220737,4.5845844035796,6.34599616344483,5.17239381155416,7.12288517749182,6.75618662456862,7.41747579179648
"11780","NDUFA13",8.23152467578745,7.06016149408769,8.92699292213972,8.02785009930464,9.28684019529718,8.69969446585487,9.35971842057341
"11781","NDUFA2",4.66808594463413,3.75332736113881,5.70241384447524,3.75206018390952,6.33030438620083,5.53860545114186,6.61339836783574
"11782","NDUFA3",6.58026201039718,6.37270530688415,8.22904259983439,7.14317605436203,8.0357158027655,6.83966938768007,8.40308736844138
"11783","NDUFA4",9.22906092646229,8.91454371011864,9.59689584410464,8.98393030715492,9.99367805499313,9.8025070410008,10.0644969160265
"11784","NDUFA4L2",0.52274859528504,0.377090980018348,0.363527778448515,0.13228617532992,0.342039671603265,0.173371842938711,0.422890830915542
"11785","NDUFA5",6.24696783819869,6.34910312301506,6.52626241325346,6.27578063819872,7.25619207224582,5.93212588376214,7.53298257621078
"11786","NDUFA6",4.85630681569863,3.90850183125171,6.41325607784107,4.5704423758172,6.77799467253803,6.07813779840944,7.81610511012722
"11787","NDUFA6-DT",0.429941572991384,0.37313158265013,0.41870641497063,0.46056174131175,0.3522721851594,0.19531517477326,0.306100114726791
"11788",NA,3.49002221420628,3.3961203170088,5.57709618566382,3.52743196703908,5.24073343724009,4.59791993071788,6.12937858085059
"11789","NDUFA8",4.68309226817093,4.29041383723271,5.29516307003012,4.23788472319477,5.7108221550404,5.50356061595583,5.68225740627742
"11790","NDUFA9",2.24088920259492,1.69428944980384,3.13202121910323,1.84446771253149,3.36720103521094,2.70631594992203,3.84244684275463
"11791","NDUFAB1",5.69742210583557,4.88120525497218,6.32902128761155,5.21994900343052,7.25884561251418,6.12171251236246,7.63799332070024
"11792","NDUFAF1",1.03281250173877,1.15416339358096,2.16996849606469,1.728775847173,1.86324265177713,1.65118321396596,1.14403980695461
"11793","NDUFAF2",2.5837253731248,2.31986165320106,2.67160285001214,2.82055363256823,3.99095770902198,3.26393222974802,2.73790718358803
"11794","NDUFAF3",3.19267154883987,2.35144768971171,4.25778398475321,3.68177263939529,5.44844199298948,4.05864479162429,4.21496258110058
"11795","NDUFAF4",2.30737118598567,2.06631977327864,2.47573626729081,2.22333112234878,3.77315147801567,2.94911577232607,3.81048908882224
"11796",NA,0.106820782893096,0.105620780837178,0.0191729024070053,0.167864363690233,0.0537983620697534,0.030343796855207,0.116114861012611
"11797","NDUFAF5",1.28699015783923,0.818436837397622,1.16895895707427,0.776497708143333,2.32684966230509,1.4257204143512,1.58106144971714
"11798","NDUFAF6",1.51825620856308,0.782043641422608,1.99059130510852,1.00610954268948,2.24045334602385,1.8616930038342,2.37937156702721
"11799","NDUFAF7",1.01983784606975,1.39509438077222,1.77421193887398,1.47067615540789,1.21030702491807,1.16369942399005,0.822475520432992
"11800","NDUFB1",5.41244608052464,4.31065783518947,6.144395659779,5.52728032775952,7.96867133172194,6.98457524398668,7.14454529779912
"11801","NDUFB10",5.79584699488106,4.10994391016563,7.14869636928829,5.75065652069987,7.07133735586349,6.05430055852811,7.7085471643554
"11802","NDUFB11",8.1654595244262,6.93688778339597,8.15688832374499,8.2566024948151,9.51178053765028,9.00344824415858,9.4388235243413
"11803","NDUFB2",6.2961423656801,5.58068594445141,8.04717193330842,6.04531571366706,8.04889180960605,6.73749468816519,8.15942523049511
"11804","NDUFB2-AS1",0.354964426704735,0.235443941461535,0.203334397170598,0.440506429983264,0.207877302686252,0.133070134056389,0.420677080545691
"11805","NDUFB3",3.6830592781328,3.67061963040027,6.34739003205392,4.39750629298596,5.6786530429267,4.92055479798858,6.32232092289482
"11806","NDUFB4",5.6005457189334,5.28640027852588,6.4466828577286,5.75544063684903,6.74511552226092,6.01638720041033,7.87281570499677
"11807","NDUFB5",2.9245954398484,2.49387139925718,5.28403543221478,2.58936887447325,4.13175038275314,3.6973782710316,3.76989840201265
"11808","NDUFB6",5.70464780694424,5.05462910587415,7.24006146102561,6.16987045041589,7.19248968292359,6.08169295168334,7.29628647171891
"11809","NDUFB7",6.1526571013928,5.44180204360752,7.47959647902119,6.52580099710743,7.90789231928639,6.79989797102713,7.41960892807083
"11810",NA,6.53008262420644,5.94066322703363,6.62284161232774,6.66683063515697,8.15247918716018,7.79632966258696,8.84515500537779
"11811","NDUFB9",5.82054681026055,5.23510631486986,7.27769204935201,6.01304598067791,7.5244576727542,5.71526065148684,7.24993877689135
"11812","NDUFC1",5.29479649121392,5.16787261410646,6.72021737910749,5.67392196106439,6.31997134363189,5.89370541781214,6.88440507557321
"11813","NDUFC2",6.004334937771,5.16900712472865,6.74705110332263,7.26403287405446,7.76137608160087,6.90435470206893,7.17893461940824
"11814","NDUFC2-KCTD14",0,0,0,0,0,0,0
"11815","NDUFS1",1.78989041544205,1.59915643306059,3.29428296757514,1.24459843036424,2.29986683845103,2.31381231629482,2.69797804683755
"11816","NDUFS2",4.60586652675769,4.6873790543935,5.29794066992762,4.58415846983964,5.83147711334578,5.02510312263873,5.90624117871283
"11817","NDUFS3",3.90913361860223,3.69865884411904,6.11580344720551,3.9027871124972,5.50168878154486,4.5450297540053,6.31064482113437
"11818","NDUFS4",4.67736145503901,4.13701131564996,6.07600671386276,4.85075638421776,6.42724398358772,5.43893664728087,6.28950729919502
"11819","NDUFS5",8.15241986177311,7.02079486132552,7.83499199505373,8.30659317129938,9.258689729669,8.50713987877697,9.13008171502028
"11820","NDUFS6",5.66238554317982,4.96180555151418,6.31020671984564,6.02729321054623,7.67220323388718,6.36610055686626,7.69340232092074
"11821","NDUFS7",5.55147842342011,5.36874952549023,7.0702028855383,6.03874958314532,7.2407204145444,6.17959928381217,7.79452241687465
"11822","NDUFS8",5.02135281114386,3.60640142445507,6.75431156372367,5.42738683746752,7.31335071687372,5.15201338889706,7.09430216649127
"11823","NDUFV1",4.81261859858324,3.95641484589975,5.8286365816617,3.99914043316846,5.94405315876818,4.86501101805356,5.37170291456841
"11824","NDUFV2",4.54288032651959,4.16411503215292,6.30115327703089,4.77519906095041,6.32208365075241,5.08595951261009,7.292264568318
"11825","NDUFV3",2.64444203420288,2.7152463118873,2.88335647772086,2.18664217682754,4.48012738262908,3.4191261744088,3.97474126748717
"11826","NEAT1",2.05381846241796,1.47826806972991,3.62795776711079,1.8961011309633,1.21630656386944,0.918055015134624,0.913580100429597
"11827","NEB",0.49244714733931,0.313786666206365,0.558393296822531,0.185864189180591,0.279109355296351,0.150382462165867,0.054637602302562
"11828","NEBL",1.14547891578273,0.682268008809,1.15356735355376,0.311393585513697,0.278499650034398,0.288321969374958,0
"11829","NEBL-AS1",0.0283446521910465,0,0,0,0,0,0
"11830","NECAB1",3.77238871250117,1.71868081787777,3.5435106885885,1.78164181208175,1.035882380512,0.635820265964931,0.290949488357325
"11831","NECAB2",0.24950379629143,0.192148031421955,0.243689937455456,0.098839000643929,0.01291869822086,0.143287735074914,0.874124728334886
"11832","NECAB3",1.04086882073851,0.345504590534891,2.19323545625368,0.994577864985859,0.643408652179502,0.337567481329881,0.489180705183853
"11833","NECAP1",3.51105787650431,3.63994408920892,3.21191512929307,3.77184059817773,3.71382123381067,3.64078847428562,3.80197678805373
"11834","NECAP2",1.2534870868701,0.992248698001335,2.40438491132585,0.686651520423706,1.02691805913695,1.19530300980203,0.751460336622375
"11835","NEDD1",0.540051608007753,0.600092774043464,1.46425361879546,0.300594070818668,0.778048675575671,1.20322599583804,0.83586527235067
